sequence,frame_range,event_file,input_state,scheduler,total_throughput_bps,avg_delay_sec,fairness,congestion_avg_throughput_bps,normal_avg_throughput_bps,empty_avg_throughput_bps,mean_active_users_per_slot,mean_requested_rb_per_slot,mean_allocated_rb_per_slot,mean_unserved_users_per_slot
01,000000_000300,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000000_000300\01_f0000_0300\final_event_scorevote.txt,Empty,PF,62738763.14135875,37.7617221424877,0.998804349496701,486342.8999451572,514996.5916082248,532251.2979660132,120.0,2224.19,12.0,108.15
01,000000_000300,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000000_000300\01_f0000_0300\final_event_scorevote.txt,Empty,Ours,62672161.41978366,37.77360843336882,0.45102741786350653,1822759.1414846606,860546.1527077059,169326.58819446748,120.0,2403.37,12.0,108.0
01,000000_000300,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000000_000300\01_f0000_0300\final_event_scorevote.txt,Empty,OursPF,62885442.917246506,37.600471765942075,0.999701022633026,512222.8514171265,520501.8027144741,527386.86212518,120.0,2228.45,12.0,108.01
01,000100_000400,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000100_000400\01_f0100_0400\final_event_scorevote.txt,Empty,RR,62748094.29891862,35.51993098300966,0.9993178431757761,486461.4694713336,516577.4138652844,530035.1919321727,120.0,2219.8133333333335,12.0,108.0
01,000100_000400,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000100_000400\01_f0100_0400\final_event_scorevote.txt,Empty,MaxThroughput,54142691.91700784,45.010514060097236,0.6299948291652616,20167.224157166507,142746.19686798294,616345.1720861172,120.0,2092.7066666666665,9.976666666666667,119.0
01,000100_000400,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000100_000400\01_f0100_0400\final_event_scorevote.txt,Empty,PF,62812844.35836381,35.48532372398109,0.9991448508979739,494061.5640222149,510744.6943831368,531818.7124863162,120.0,2216.79,12.0,108.16
01,000100_000400,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000100_000400\01_f0100_0400\final_event_scorevote.txt,Empty,Ours,63218044.84366934,35.11313784343418,0.5089548666082688,1870409.2046571835,911680.6211053332,211314.64446285163,120.0,2375.7566666666667,12.0,108.0
01,000100_000400,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000100_000400\01_f0100_0400\final_event_scorevote.txt,Empty,OursPF,62988627.23413266,35.30697707865061,0.9997616608258986,512237.14123922255,519985.16943706,528326.3448921423,120.0,2219.9966666666664,12.0,108.00666666666666
01,000200_000500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000200_000500\01_f0200_0500\final_event_scorevote.txt,Empty,RR,62762862.15214948,34.56900604301921,0.9993351912441085,487122.64984520635,516536.6590831025,529655.9110330315,120.0,2199.5333333333333,12.0,108.0
01,000200_000500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000200_000500\01_f0200_0500\final_event_scorevote.txt,Empty,MaxThroughput,52725614.88390088,45.63757844016927,0.6294236287340061,0.0,191792.05498481088,570604.922729531,120.0,2128.7466666666664,9.726666666666667,119.0
01,000200_000500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000200_000500\01_f0200_0500\final_event_scorevote.txt,Empty,PF,62860991.47399011,34.49954363458607,0.9991766968432965,489367.62823251163,515264.0163177797,530908.8947081905,120.0,2196.7466666666664,12.0,108.16333333333333
01,000200_000500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000200_000500\01_f0200_0500\final_event_scorevote.txt,Empty,Ours,63174854.494764425,34.21936603047995,0.5126634952572441,1884639.322431256,922486.8182942709,230733.9463174266,120.0,2360.8533333333335,12.0,108.0
01,000200_000500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000200_000500\01_f0200_0500\final_event_scorevote.txt,Empty,OursPF,62985532.178084716,34.36920255857674,0.9996783564092157,507948.2558846768,520148.2966366254,528504.689850448,120.0,2199.3,12.0,108.00666666666666
01,000300_000600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000300_000600\01_f0300_0600\final_event_scorevote.txt,Empty,RR,62567934.24827685,37.473302890218186,0.9992236968833131,484974.69148073817,516581.82228233246,529261.4155492259,120.0,2238.6,12.0,108.0
01,000300_000600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000300_000600\01_f0300_0600\final_event_scorevote.txt,Empty,MaxThroughput,52593587.194889605,49.02934146146584,0.5995708689387583,51064.173508122476,105534.3588632904,626528.9299006229,120.0,2117.5033333333336,9.716666666666667,119.0
01,000300_000600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000300_000600\01_f0300_0600\final_event_scorevote.txt,Empty,PF,62763519.839056864,37.31592460713739,0.9991131692865154,494155.6424722978,512616.68622545834,531712.9818766499,120.0,2235.01,12.0,108.20666666666666
01,000300_000600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000300_000600\01_f0300_0600\final_event_scorevote.txt,Empty,Ours,62927550.63485178,37.13547683369027,0.4857662927687056,1826838.1276036897,870671.0767175431,178579.40706660345,120.0,2399.4566666666665,12.0,108.0
01,000300_000600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000300_000600\01_f0300_0600\final_event_scorevote.txt,Empty,OursPF,62853132.235435635,37.20192617600903,0.9996731550661324,508095.385604042,518637.30741336814,528300.1321486592,120.0,2237.9,12.0,108.01
01,000400_000700,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000400_000700\01_f0400_0700\final_event_scorevote.txt,Empty,RR,62786059.49831869,34.33408054208268,0.999357459901433,484485.4769961296,516259.9602583599,529928.6750958669,120.0,2207.73,12.0,108.0
01,000400_000700,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000400_000700\01_f0400_0700\final_event_scorevote.txt,Empty,MaxThroughput,54797531.05782724,43.15187828491101,0.6147030747041042,24427.82694534654,133780.28956832227,618268.9294858266,120.0,2100.21,10.1,119.0
01,000400_000700,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000400_000700\01_f0400_0700\final_event_scorevote.txt,Empty,PF,62939047.08001463,34.23146180789559,0.9992299220872107,493681.5143914163,514699.1945267012,531337.0342587506,120.0,2206.3566666666666,12.0,108.21333333333334
01,000400_000700,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000400_000700\01_f0400_0700\final_event_scorevote.txt,Empty,Ours,63344236.44026703,33.87032061582582,0.5288087384951645,1923971.9710925159,938071.1664352266,229566.1569977172,120.0,2358.6366666666668,12.0,108.0
01,000400_000700,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000400_000700\01_f0400_0700\final_event_scorevote.txt,Empty,OursPF,63068276.73369544,34.082030014946106,0.9997437468480371,511118.02619572234,520209.5787139369,529050.4477467044,120.0,2207.3766666666666,12.0,108.00666666666666
01,000500_000800,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000500_000800\01_f0500_0800\final_event_scorevote.txt,Empty,RR,62637202.32031978,36.1640149614794,0.9989637806406373,484845.4334348378,516144.42007974884,530338.281544449,120.0,2183.42,12.0,108.0
01,000500_000800,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000500_000800\01_f0500_0800\final_event_scorevote.txt,Empty,MaxThroughput,53707605.55442083,46.407444944603384,0.6672541075298175,24501.98821306949,185446.83654474668,571413.0437247626,120.0,2129.3233333333333,9.91,119.0
01,000500_000800,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000500_000800\01_f0500_0800\final_event_scorevote.txt,Empty,PF,62783358.159449354,36.0610492925561,0.9992600331094222,497973.1027212177,513152.03767127765,529762.5373116947,120.0,2181.8166666666666,12.0,108.18666666666667
01,000500_000800,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000500_000800\01_f0500_0800\final_event_scorevote.txt,Empty,Ours,62505252.272124186,36.23877911579528,0.42955082559938784,1853898.3724256312,894877.1363779252,196648.0763544921,120.0,2373.1833333333334,12.0,108.0
01,000500_000800,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000500_000800\01_f0500_0800\final_event_scorevote.txt,Empty,OursPF,62853583.96833552,35.98184510909853,0.9996849193772105,509459.75747062836,518919.32495839667,527386.0349371354,120.0,2184.5066666666667,12.0,108.0
01,000600_000900,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000600_000900\01_f0600_0900\final_event_scorevote.txt,Empty,RR,62611833.12635663,37.78532999397965,0.999122215601886,486344.6767040156,517500.6287183882,529972.886895919,120.0,2225.1266666666666,12.0,108.0
01,000600_000900,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000600_000900\01_f0600_0900\final_event_scorevote.txt,Empty,MaxThroughput,53637158.675003834,48.47095459147626,0.6081940384002977,13810.110635616496,153612.53261781047,615840.8475879547,120.0,2108.8633333333332,9.896666666666667,119.0
01,000600_000900,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000600_000900\01_f0600_0900\final_event_scorevote.txt,Empty,PF,62779428.8827651,37.66258023684212,0.9990726855014325,494985.69064899127,513782.5300418943,531390.8597705885,120.0,2222.43,12.0,108.22
01,000600_000900,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000600_000900\01_f0600_0900\final_event_scorevote.txt,Empty,Ours,62665611.78587888,37.70137568123429,0.45059587610874974,1821908.292158103,863385.3288105747,168607.61171241986,120.0,2399.633333333333,12.0,108.0
01,000600_000900,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000600_000900\01_f0600_0900\final_event_scorevote.txt,Empty,OursPF,62823676.189628184,37.577569895298076,0.9997069502174892,510231.00125170784,519898.2326971356,527189.1458958858,120.0,2225.46,12.0,108.00666666666666
01,000700_001000,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000700_001000\01_f0700_1000\final_event_scorevote.txt,Empty,RR,62811616.54687832,33.75877322128694,0.9993848126995746,485727.61584689614,516419.3073716507,529723.1750621629,120.0,2198.1466666666665,12.0,108.0
01,000700_001000,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000700_001000\01_f0700_1000\final_event_scorevote.txt,Empty,MaxThroughput,55572124.18650897,41.69253582791677,0.6791579716978392,24624.638087476043,142937.40860174844,612990.3858508865,120.0,2119.096666666667,10.243333333333334,119.0
01,000700_001000,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000700_001000\01_f0700_1000\final_event_scorevote.txt,Empty,PF,62920560.81168697,33.688318123100956,0.9991285751701909,489230.841659322,512263.4620289568,531980.5924044194,120.0,2195.3966666666665,12.0,108.17
01,000700_001000,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000700_001000\01_f0700_1000\final_event_scorevote.txt,Empty,Ours,63341965.41327033,33.33161587113235,0.5360135325665084,1916708.1767547939,947058.3519934781,244297.8133173008,120.0,2351.9366666666665,12.0,108.0
01,000700_001000,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000700_001000\01_f0700_1000\final_event_scorevote.txt,Empty,OursPF,63069510.94794134,33.528795251633845,0.9997310382728599,511405.6314368687,519928.2109051667,528914.2686972622,120.0,2196.7066666666665,12.0,108.00333333333333
01,000800_001100,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000800_001100\01_f0800_1100\final_event_scorevote.txt,Empty,RR,62796828.64578582,33.26594852722563,0.9993642395053222,487676.6333074512,515826.8951964088,529391.5480390528,120.0,2181.653333333333,12.0,108.0
01,000800_001100,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000800_001100\01_f0800_1100\final_event_scorevote.txt,Empty,MaxThroughput,54419263.86615814,42.41410386962987,0.6743924178478466,40622.135709272574,99580.30010245442,584054.0940596297,120.0,2114.3366666666666,10.043333333333333,119.0
01,000800_001100,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000800_001100\01_f0800_1100\final_event_scorevote.txt,Empty,PF,62942690.57594441,33.163861103368326,0.9991994859370987,491873.2212176425,511941.18813346385,531384.9593245063,120.0,2178.766666666667,12.0,108.17666666666666
01,000800_001100,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000800_001100\01_f0800_1100\final_event_scorevote.txt,Empty,Ours,63230822.869560316,32.897050014621094,0.508920921371469,1931392.2256265527,963667.3617020787,255192.82195086146,120.0,2339.4766666666665,12.0,108.0
01,000800_001100,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000800_001100\01_f0800_1100\final_event_scorevote.txt,Empty,OursPF,63110898.58003765,32.99269446808942,0.9997361072584245,513099.28932210035,520438.49271629134,528741.9836311094,120.0,2180.116666666667,12.0,108.0
01,000900_001100,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000900_001100\01_f0900_1100\final_event_scorevote.txt,Empty,RR,62703997.10415825,35.412767368621715,0.9991619743377581,485347.2254913924,516382.06878182123,530017.3787400271,120.0,2200.46,12.0,108.0
01,000900_001100,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000900_001100\01_f0900_1100\final_event_scorevote.txt,Empty,MaxThroughput,53181975.63015154,46.13884193674437,0.6141529989157934,0.0,88428.36547103785,597830.3293108231,120.0,2085.4666666666667,9.843333333333334,119.0
01,000900_001100,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000900_001100\01_f0900_1100\final_event_scorevote.txt,Empty,PF,62810226.12735987,35.341908505158365,0.9991547512259998,492075.13792597177,512518.39732265833,531055.8866272453,120.0,2196.93,12.0,108.15333333333334
01,000900_001100,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000900_001100\01_f0900_1100\final_event_scorevote.txt,Empty,Ours,62877878.326307565,35.23501823035551,0.4678323793739145,1882548.6700576793,919609.7430305757,210813.9777312621,120.0,2370.5433333333335,12.0,108.0
01,000900_001100,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000900_001100\01_f0900_1100\final_event_scorevote.txt,Empty,OursPF,62935997.10388975,35.208720144095345,0.9996403242117576,507626.2864000977,520885.6246302857,528040.8907172403,120.0,2200.0033333333336,12.0,108.00333333333333
02,000000_000300,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000000_000300\02_f0000_0300\final_event_scorevote.txt,Empty,RR,62800213.62514849,34.61810911650126,0.9992513606674064,485384.2324156649,517065.2541381862,530389.4351880263,120.0,2195.8566666666666,12.0,108.0
02,000000_000300,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000000_000300\02_f0000_0300\final_event_scorevote.txt,Empty,MaxThroughput,53674365.94153924,44.64060989215016,0.6525882794439258,84611.08162964426,131541.75008267295,583924.3848244946,120.0,2102.766666666667,9.903333333333334,119.0
02,000000_000300,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000000_000300\02_f0000_0300\final_event_scorevote.txt,Empty,PF,62873678.73495515,34.57774924183126,0.9991887055750759,492773.47054116504,513657.47773517837,531132.6482417891,120.0,2193.786666666667,12.0,108.16333333333333
02,000000_000300,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000000_000300\02_f0000_0300\final_event_scorevote.txt,Empty,Ours,63118843.79216924,34.34115212925842,0.4941149765244918,1897186.5510917248,924089.3809332857,224688.81667768216,120.0,2361.2766666666666,12.0,108.0
02,000000_000300,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000000_000300\02_f0000_0300\final_event_scorevote.txt,Empty,OursPF,63031465.686247945,34.414362282509394,0.9997383834588861,512039.78798834566,521568.1295322735,528128.4853075941,120.0,2196.693333333333,12.0,108.00666666666666
02,000100_000400,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000100_000400\02_f0100_0400\final_event_scorevote.txt,Normal,RR,61390523.832433425,61.94181189737567,0.999028770313899,485379.4587520319,516890.84825757274,529502.318129636,120.0,2518.326666666667,12.0,108.0
02,000100_000400,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000100_000400\02_f0100_0400\final_event_scorevote.txt,Normal,MaxThroughput,43473498.25027041,94.82237532286894,0.48412707881811,55514.365175601546,292176.5480915797,986518.1746299531,120.0,2360.2,8.173333333333334,119.0
02,000100_000400,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000100_000400\02_f0100_0400\final_event_scorevote.txt,Normal,PF,61762655.272244796,61.496834354562715,0.9990025932774335,494046.220023109,517715.18240475946,532407.604802101,120.0,2516.02,12.0,108.36333333333333
02,000100_000400,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000100_000400\02_f0100_0400\final_event_scorevote.txt,Normal,Ours,61805684.07775645,61.44753374606202,0.5153067128142829,1373566.1241113157,318438.64461635216,0.0,120.0,2594.1266666666666,12.0,108.0
02,000100_000400,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000100_000400\02_f0100_0400\final_event_scorevote.txt,Normal,OursPF,61757670.461068414,61.456177631855724,0.9994083509271824,527069.2830782108,515591.706731564,495310.6130601086,120.0,2524.83,12.0,108.00333333333333
02,000200_000500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000200_000500\02_f0200_0500\final_event_scorevote.txt,Normal,RR,61747631.66170692,56.18317742714829,0.999454279005983,486300.7325637969,515938.15985718893,529825.7410211737,120.0,2519.17,12.0,108.0
02,000200_000500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000200_000500\02_f0200_0500\final_event_scorevote.txt,Normal,MaxThroughput,46125280.20150359,81.54268279731684,0.5058458688828468,47311.90303573084,300223.2507053214,1057959.305385282,120.0,2387.7366666666667,8.65,119.0
02,000200_000500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000200_000500\02_f0200_0500\final_event_scorevote.txt,Normal,PF,62066761.64597444,55.828753123464246,0.9992111994975289,495655.42813919997,516806.2486082969,536035.3208053061,120.0,2516.423333333333,12.0,108.32666666666667
02,000200_000500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000200_000500\02_f0200_0500\final_event_scorevote.txt,Normal,Ours,62679072.77165876,55.14310842057719,0.6188666496222931,1554146.4755246185,465011.61493538745,0.0,120.0,2574.7966666666666,12.0,108.0
02,000200_000500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000200_000500\02_f0200_0500\final_event_scorevote.txt,Normal,OursPF,62125416.57399407,55.71567543100791,0.9996740886806459,531724.3638530717,518799.4356906071,501495.84107098036,120.0,2521.983333333333,12.0,108.0
02,000300_000600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000300_000600\02_f0300_0600\final_event_scorevote.txt,Normal,RR,61789456.682154134,54.94541565221082,0.9993390020088597,486191.7023473702,516589.0722656164,528724.583761399,120.0,2485.2733333333335,12.0,108.0
02,000300_000600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000300_000600\02_f0300_0600\final_event_scorevote.txt,Normal,MaxThroughput,43226967.328456156,85.73992750782786,0.4715973853811945,23962.60016936222,233480.55151320103,955446.1791946355,120.0,2312.59,8.126666666666667,119.0
02,000300_000600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000300_000600\02_f0300_0600\final_event_scorevote.txt,Normal,PF,61998432.15312309,54.710736667490735,0.9990397170361103,490944.79116615164,516741.84006077866,533201.8853314831,120.0,2481.1,12.0,108.26
02,000300_000600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000300_000600\02_f0300_0600\final_event_scorevote.txt,Normal,Ours,62441648.92944175,54.229912098810956,0.5631537682707539,1546944.3226499662,469397.3434336666,0.0,120.0,2562.5633333333335,12.0,108.0
02,000300_000600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000300_000600\02_f0300_0600\final_event_scorevote.txt,Normal,OursPF,62197231.67428372,54.448917993500054,0.9995911461448004,532006.9448897428,519828.2584374908,504859.1427488966,120.0,2488.846666666667,12.0,108.00333333333333
02,000400_000700,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000400_000700\02_f0400_0700\final_event_scorevote.txt,Normal,RR,61525035.54141115,58.542794534476634,0.9991825629351054,485614.6655907745,516122.5394540119,528289.7021950199,120.0,2501.983333333333,12.0,108.0
02,000400_000700,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000400_000700\02_f0400_0700\final_event_scorevote.txt,Normal,MaxThroughput,46314504.71903269,83.77959838974236,0.4996127120740389,105903.0699133802,271235.2161259383,1003273.4722429767,120.0,2327.2033333333334,8.68,119.0
02,000400_000700,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000400_000700\02_f0400_0700\final_event_scorevote.txt,Normal,PF,61917273.296486825,58.07669386363227,0.9989166571312091,490060.70194664487,518712.4907465177,532494.3886340916,120.0,2499.4533333333334,12.0,108.34666666666666
02,000400_000700,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000400_000700\02_f0400_0700\final_event_scorevote.txt,Normal,Ours,62156606.253477834,57.80524866787881,0.5353269628939819,1457749.4401256887,392169.44014502736,0.0,120.0,2578.8166666666666,12.0,108.0
02,000400_000700,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000400_000700\02_f0400_0700\final_event_scorevote.txt,Normal,OursPF,61977803.530063644,57.961180332239394,0.9995497867766422,529161.0224020503,518040.86165993835,499588.2130683747,120.0,2507.3733333333334,12.0,108.0
02,000500_000800,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000500_000800\02_f0500_0800\final_event_scorevote.txt,Normal,RR,61441912.82632308,59.68526372867271,0.9990577564926004,484679.2265264826,516151.4462570686,529032.125795872,120.0,2501.233333333333,12.0,108.0
02,000500_000800,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000500_000800\02_f0500_0800\final_event_scorevote.txt,Normal,MaxThroughput,44146049.47108268,89.99940095998552,0.4674622989290212,25500.406192325052,263346.2109940373,1012486.0140597463,120.0,2316.0666666666666,8.31,119.0
02,000500_000800,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000500_000800\02_f0500_0800\final_event_scorevote.txt,Normal,PF,61778163.56929129,59.2945738740181,0.9989091189752481,489996.74961998337,518372.990082442,530820.4705393296,120.0,2499.1666666666665,12.0,108.28666666666666
02,000500_000800,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000500_000800\02_f0500_0800\final_event_scorevote.txt,Normal,Ours,61894968.17867509,59.15779509445852,0.5158518983112794,1426762.6874154469,359407.8015343983,0.0,120.0,2582.7933333333335,12.0,108.0
02,000500_000800,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000500_000800\02_f0500_0800\final_event_scorevote.txt,Normal,OursPF,61903300.82927726,59.088303465304094,0.9995032554405725,529237.9826997096,517042.1785849204,498688.11826901167,120.0,2506.8133333333335,12.0,108.0
02,000600_000900,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000600_000900\02_f0600_0900\final_event_scorevote.txt,Normal,RR,61298075.985566616,63.44642483603646,0.9990813528147878,486769.7806799971,516011.6059380814,530170.5987379552,120.0,2529.2733333333335,12.0,108.0
02,000600_000900,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000600_000900\02_f0600_0900\final_event_scorevote.txt,Normal,MaxThroughput,42119446.806624986,100.29734246709766,0.4703628433103174,71355.85263318404,278895.0655664694,1033182.7925454946,120.0,2360.5033333333336,7.963333333333333,119.0
02,000600_000900,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000600_000900\02_f0600_0900\final_event_scorevote.txt,Normal,PF,61586835.84333187,63.09058594944011,0.998827105931708,490747.2196203459,517516.98334727774,533250.0092069495,120.0,2527.3133333333335,12.0,108.35333333333334
02,000600_000900,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000600_000900\02_f0600_0900\final_event_scorevote.txt,Normal,Ours,61761562.7389641,62.874234819648564,0.5125929852236519,1345580.2931945943,290559.0384048067,0.0,120.0,2600.19,12.0,108.0
02,000600_000900,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000600_000900\02_f0600_0900\final_event_scorevote.txt,Normal,OursPF,61727304.93605644,62.860297791243426,0.9993709147991716,528249.6836539871,513718.5447250571,495249.25783769507,120.0,2535.2,12.0,108.0
02,000700_001000,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000700_001000\02_f0700_1000\final_event_scorevote.txt,Normal,RR,61813514.38389279,54.91400256793281,0.999399006949196,485461.89803764643,516009.1902797974,530557.9921755801,120.0,2502.45,12.0,108.0
02,000700_001000,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000700_001000\02_f0700_1000\final_event_scorevote.txt,Normal,MaxThroughput,46081819.84202983,79.94107010150539,0.5297538122785873,31389.680970127894,285525.0571146394,984466.3414008333,120.0,2348.64,8.626666666666667,119.0
02,000700_001000,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000700_001000\02_f0700_1000\final_event_scorevote.txt,Normal,PF,62085394.7271186,54.62614854540945,0.9991137780289568,490992.7508149392,517468.43448772735,533824.8963063796,120.0,2500.3333333333335,12.0,108.27333333333333
02,000700_001000,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000700_001000\02_f0700_1000\final_event_scorevote.txt,Normal,Ours,62662467.735306464,53.99572875936107,0.6012274565042537,1575279.5806997796,483435.16197035176,0.0,120.0,2567.5533333333333,12.0,108.00333333333333
02,000700_001000,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000700_001000\02_f0700_1000\final_event_scorevote.txt,Normal,OursPF,62143160.92515743,54.51684105028395,0.9996078577042942,533121.7515040266,519520.16118164157,501807.4029474163,120.0,2507.0333333333333,12.0,108.0
02,000800_001100,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000800_001100\02_f0800_1100\final_event_scorevote.txt,Empty,RR,62654046.402698435,35.801642776370876,0.9992259302944886,485456.43516983464,516982.96227516024,529343.634348033,120.0,2211.346666666667,12.0,108.0
02,000800_001100,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000800_001100\02_f0800_1100\final_event_scorevote.txt,Empty,MaxThroughput,54549549.85232173,45.068499508941194,0.6245643253113409,33921.1389308335,184969.7482056838,598425.3143287287,120.0,2116.326666666667,10.07,119.0
02,000800_001100,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000800_001100\02_f0800_1100\final_event_scorevote.txt,Empty,PF,62862616.73874338,35.634937503734264,0.9993526250904653,495062.17505893897,517507.71729004075,530200.2800965806,120.0,2208.5666666666666,12.0,108.19333333333333
02,000800_001100,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000800_001100\02_f0800_1100\final_event_scorevote.txt,Empty,Ours,62958922.42399317,35.5171130430889,0.48342191129850615,1868025.7177090284,898622.9212387521,206116.12028970785,120.0,2376.49,12.0,108.0
02,000800_001100,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000800_001100\02_f0800_1100\final_event_scorevote.txt,Empty,OursPF,62938244.092226505,35.54468319426707,0.9997185995656963,512083.1379752581,518374.42472708854,528194.9048806991,120.0,2211.5633333333335,12.0,108.0
02,000900_001200,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000900_001200\02_f0900_1200\final_event_scorevote.txt,Empty,RR,62812466.19006932,34.813646342435,0.9992547493774836,486650.76265965734,515663.32811168267,530734.1234304087,120.0,2203.133333333333,12.0,108.0
02,000900_001200,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000900_001200\02_f0900_1200\final_event_scorevote.txt,Empty,MaxThroughput,53642773.06394842,45.07743047154159,0.6221522910583736,55207.9726401318,96016.60622894805,597316.417047071,120.0,2109.1966666666667,9.91,119.0
02,000900_001200,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000900_001200\02_f0900_1200\final_event_scorevote.txt,Empty,PF,62871284.95403449,34.783745601613845,0.9992087625539715,491352.10815100156,516294.81261202396,530591.5172487755,120.0,2200.9333333333334,12.0,108.17
